name,log2FC,pvalue,Status
peak45885,-0.652452087,0.149007595,Stable
peak45537,-0.652437392,0.253210406,Stable
peak32301,-0.652435671,0.250268599,Stable
peak7447,-0.652360574,0.190213028,Stable
peak27704,-0.652323222,0.208648411,Stable
peak64591,-0.652282759,0.194709553,Stable
peak23004,-0.652264086,0.184648673,Stable
peak43027,-0.652248042,0.271692661,Stable
peak8297,-0.652243316,0.026829367,Loss
peak50710,-0.652211519,0.204660201,Stable
peak73191,-0.652148767,0.260391027,Stable
peak18683,-0.652050705,0.263675584,Stable
peak5655,-0.651993585,0.150576007,Stable
peak19589,-0.651975323,0.220481276,Stable
peak57941,-0.65197098,0.151227381,Stable
peak51403,-0.65195278,0.263194039,Stable
peak70920,-0.651939326,0.224312872,Stable
peak52752,-0.651837664,0.273138089,Stable
peak55490,-0.651813294,0.280156793,Stable
peak52761,-0.65180446,0.223496228,Stable
peak69884,-0.651779829,0.05186307,Stable
peak4763,-0.651744981,0.062709688,Stable
peak70372,-0.651714016,0.307437069,Stable
peak24558,-0.651705847,0.302032046,Stable
peak70195,-0.651705847,0.302032046,Stable
peak73417,-0.651688768,0.225586894,Stable
peak32390,-0.65168358,0.293086559,Stable
peak57673,-0.651668361,0.205978337,Stable
peak69961,-0.651660399,0.289586071,Stable
peak26606,-0.651620733,0.220225702,Stable
peak60657,-0.651537804,0.209790267,Stable
peak19096,-0.651530393,0.229368886,Stable
peak62130,-0.651514551,0.061438032,Stable
peak3159,-0.651492134,0.299458501,Stable
peak20578,-0.651492134,0.299458501,Stable
peak24983,-0.651491085,0.338590706,Stable
peak63276,-0.651457755,0.15392628,Stable
peak2327,-0.651389337,0.227080985,Stable
peak56865,-0.651375534,0.249937053,Stable
peak8417,-0.651356472,0.246882231,Stable
peak69193,-0.651356472,0.246882231,Stable
peak49627,-0.651338869,0.283611179,Stable
peak34036,-0.651298457,0.21798122,Stable
peak3238,-0.651168005,0.183170079,Stable
peak613,-0.651165959,0.039537296,Loss
peak18385,-0.651150725,0.240404394,Stable
peak67166,-0.651147572,0.099951692,Stable
peak11953,-0.651075294,0.171727764,Stable
peak15395,-0.651074356,0.26111986,Stable
peak35949,-0.650983211,0.240733301,Stable
peak56890,-0.650971534,0.265250204,Stable
peak34897,-0.650912427,0.141156653,Stable
peak42003,-0.650821939,0.334011111,Stable
peak23919,-0.650787945,0.180555276,Stable
peak60154,-0.650787277,0.232167158,Stable
peak16869,-0.650780744,0.180830462,Stable
peak25161,-0.650761931,0.31019722,Stable
peak22563,-0.650752413,0.253118587,Stable
peak7153,-0.650723841,0.234369848,Stable
peak12865,-0.650723841,0.234369848,Stable
peak1501,-0.65071079,0.179203541,Stable
peak10685,-0.650642781,0.155222881,Stable
peak6406,-0.650599574,0.237060659,Stable
peak6949,-0.650599574,0.237060659,Stable
peak68037,-0.650599574,0.237060659,Stable
peak10014,-0.650544732,0.254455541,Stable
peak10037,-0.650544732,0.254455541,Stable
peak72513,-0.650410458,0.190972769,Stable
peak38928,-0.650403497,0.135517956,Stable
peak48956,-0.65036591,0.19205196,Stable
peak61324,-0.65036591,0.19205196,Stable
peak47124,-0.650347673,0.305060715,Stable
peak73308,-0.65031699,0.194516829,Stable
peak11600,-0.65030706,0.152433037,Stable
peak37438,-0.650256667,0.198380197,Stable
peak24344,-0.650248029,0.273651481,Stable
peak48933,-0.650248029,0.273651481,Stable
peak12180,-0.650235602,0.119750754,Stable
peak39347,-0.650216689,0.237535434,Stable
peak47892,-0.650214506,0.100848183,Stable
peak36333,-0.650204476,0.085192308,Stable
peak42862,-0.650057014,0.275446331,Stable
peak45226,-0.650057014,0.275446331,Stable
peak52230,-0.650049178,0.257898192,Stable
peak7320,-0.650048998,0.157931335,Stable
peak34781,-0.650048998,0.157931335,Stable
peak21072,-0.65004824,0.206574344,Stable
peak42118,-0.65004802,0.341201301,Stable
peak58082,-0.65004802,0.341201301,Stable
peak3112,-0.649980787,0.138159773,Stable
peak50262,-0.649940182,0.214330391,Stable
peak72357,-0.649935588,0.300068674,Stable
peak15741,-0.649928653,0.249074973,Stable
peak15981,-0.649927483,0.351167709,Stable
peak42634,-0.649921214,0.255495584,Stable
peak44908,-0.649913883,0.194555241,Stable
peak1394,-0.649910513,0.251422391,Stable
peak51700,-0.649910513,0.251422391,Stable
peak59916,-0.649910513,0.251422391,Stable
peak73159,-0.649910513,0.251422391,Stable
peak59424,-0.649827135,0.322952326,Stable
peak68688,-0.64982415,0.3458237,Stable
peak27479,-0.649824123,0.287850567,Stable
peak212,-0.649740151,0.080148612,Stable
peak37509,-0.649707778,0.243767633,Stable
peak22174,-0.649594147,0.190133391,Stable
peak32215,-0.649581994,0.187909155,Stable
peak69210,-0.649581994,0.187909155,Stable
peak4897,-0.649562986,0.329349173,Stable
peak30590,-0.649546483,0.187049557,Stable
peak60549,-0.649532518,0.193571762,Stable
peak66470,-0.649490006,0.204643147,Stable
peak56022,-0.649452002,0.324240347,Stable
peak1274,-0.649450493,0.282583653,Stable
peak71960,-0.649433118,0.204385504,Stable
peak13864,-0.649409847,0.175545331,Stable
peak882,-0.649388094,0.087769688,Stable
peak53265,-0.649330939,0.140024952,Stable
peak43436,-0.649138381,0.089483247,Stable
peak58401,-0.649110999,0.171575334,Stable
peak850,-0.649036866,0.320509876,Stable
peak61543,-0.64888023,0.255380068,Stable
peak10200,-0.648860667,0.301682211,Stable
peak74032,-0.648860667,0.301682211,Stable
peak47864,-0.648855199,0.25223084,Stable
peak74864,-0.648797864,0.133050843,Stable
peak10433,-0.648782312,0.295013456,Stable
peak32874,-0.648780295,0.108054865,Stable
peak33629,-0.648766806,0.284775352,Stable
peak40342,-0.648744516,0.268894414,Stable
peak52859,-0.648744516,0.268894414,Stable
peak68787,-0.648740683,0.2874737,Stable
peak57948,-0.648737121,0.290289998,Stable
peak68266,-0.648737121,0.290289998,Stable
peak17170,-0.648675948,0.081842627,Stable
peak49307,-0.648634921,0.23515179,Stable
peak65950,-0.648572284,0.323018922,Stable
peak26546,-0.648563956,0.209440264,Stable
peak14796,-0.648464154,0.192225047,Stable
peak70079,-0.648426814,0.234885689,Stable
peak54535,-0.64834366,0.238212714,Stable
peak38683,-0.648332047,0.292613254,Stable
peak20669,-0.648298306,0.305804179,Stable
peak46064,-0.648267301,0.262303755,Stable
peak55538,-0.648178401,0.271773347,Stable
peak62746,-0.648178401,0.271773347,Stable
peak1116,-0.648175663,0.107454164,Stable
peak24044,-0.648139315,0.225349486,Stable
peak18117,-0.648103801,0.061807311,Stable
peak30685,-0.648054421,0.209646798,Stable
peak68515,-0.648054421,0.209646798,Stable
peak69069,-0.648054421,0.209646798,Stable
peak70867,-0.648054421,0.209646798,Stable
peak4526,-0.648050258,0.258692797,Stable
peak30245,-0.647995898,0.25496653,Stable
peak37463,-0.647995898,0.25496653,Stable
peak8073,-0.647971153,0.046387807,Loss
peak74791,-0.647938917,0.312134839,Stable
peak35325,-0.647928766,0.337186796,Stable
peak31446,-0.647901432,0.193701674,Stable
peak44402,-0.647760348,0.163217379,Stable
peak72023,-0.647734944,0.255060753,Stable
peak20695,-0.64767683,0.31353084,Stable
peak52675,-0.64767683,0.31353084,Stable
peak15802,-0.647660879,0.33010855,Stable
peak52957,-0.647598296,0.198384204,Stable
peak7622,-0.647417836,0.165514185,Stable
peak45440,-0.647415089,0.253702332,Stable
peak7825,-0.647410843,0.051320907,Stable
peak34791,-0.647364026,0.230390691,Stable
peak42412,-0.647322374,0.274388887,Stable
peak63447,-0.647306328,0.229626153,Stable
peak10582,-0.647303631,0.113392611,Stable
peak60277,-0.647209117,0.276056446,Stable
peak33670,-0.647120288,0.296951636,Stable
peak32703,-0.647110499,0.309680883,Stable
peak72723,-0.647083292,0.278173011,Stable
peak23490,-0.647081001,0.113366754,Stable
peak68591,-0.647073883,0.2839075,Stable
peak20389,-0.647049589,0.279919877,Stable
peak15431,-0.647044329,0.272536144,Stable
peak11150,-0.64694612,0.085469455,Stable
peak57437,-0.646873501,0.27816447,Stable
peak44617,-0.646800862,0.188521964,Stable
peak44011,-0.646749278,0.302532003,Stable
peak56858,-0.646693996,0.264728774,Stable
peak31586,-0.646689546,0.225164878,Stable
peak35603,-0.646676045,0.113203565,Stable
peak28081,-0.646672239,0.224509594,Stable
peak3162,-0.646629677,0.266750872,Stable
peak67982,-0.646623083,0.316959394,Stable
peak43290,-0.64655517,0.233306789,Stable
peak22088,-0.646548235,0.339148623,Stable
peak23258,-0.646405722,0.242232078,Stable
peak9091,-0.646384729,0.092386592,Stable
peak12424,-0.646362075,0.103265166,Stable
peak53317,-0.646359997,0.35240709,Stable
peak44406,-0.64633386,0.238080077,Stable
peak15492,-0.646286162,0.255716194,Stable
peak17113,-0.646271055,0.235665485,Stable
peak29587,-0.646271055,0.235665485,Stable
peak72584,-0.646271055,0.235665485,Stable
peak23835,-0.646116801,0.057929357,Stable
peak54403,-0.646111025,0.3474368,Stable
peak40440,-0.646061358,0.115201584,Stable
peak23018,-0.646026008,0.12041428,Stable
peak11055,-0.645992377,0.287869805,Stable
peak27379,-0.645966099,0.215893583,Stable
peak62852,-0.645947798,0.212990427,Stable
peak21516,-0.645944694,0.235476173,Stable
peak37907,-0.645944694,0.235476173,Stable
peak61235,-0.645944694,0.235476173,Stable
peak31742,-0.645935985,0.243346326,Stable
peak47552,-0.645905926,0.248209842,Stable
peak62203,-0.645905508,0.109633672,Stable
peak64746,-0.645887927,0.348795154,Stable
peak26444,-0.645858747,0.242432716,Stable
peak51861,-0.64584906,0.288107419,Stable
peak14475,-0.645751102,0.21354397,Stable
peak47974,-0.645694717,0.144178556,Stable
peak59478,-0.645630835,0.193819042,Stable
peak2982,-0.645622162,0.384128106,Stable
peak15228,-0.645594358,0.278093007,Stable
peak39231,-0.645582397,0.260874131,Stable
peak51612,-0.645554433,0.269939082,Stable
peak55912,-0.645554433,0.269939082,Stable
peak29877,-0.645546503,0.104084064,Stable
peak3909,-0.645524547,0.263636768,Stable
peak4505,-0.645508815,0.175735608,Stable
peak7050,-0.64548145,0.181124908,Stable
peak73798,-0.645417159,0.310738563,Stable
peak59447,-0.645389384,0.237565116,Stable
peak72428,-0.645378668,0.154447733,Stable
peak12385,-0.645368602,0.067436802,Stable
peak61593,-0.645362988,0.299320475,Stable
peak70357,-0.645355926,0.332322285,Stable
peak26884,-0.645348032,0.285034503,Stable
peak39597,-0.645304775,0.161822984,Stable
peak11425,-0.645250453,0.206389883,Stable
peak61697,-0.645250453,0.206389883,Stable
peak50789,-0.64522256,0.213939579,Stable
peak58031,-0.645217644,0.186318682,Stable
peak19855,-0.645161685,0.183276335,Stable
peak34598,-0.645080993,0.181121995,Stable
peak55238,-0.645078363,0.144593656,Stable
peak71917,-0.645050266,0.238067634,Stable
peak24629,-0.64504402,0.181983426,Stable
peak5967,-0.64499545,0.1278104,Stable
peak12430,-0.644974163,0.249601667,Stable
peak14738,-0.644971724,0.24923313,Stable
peak14676,-0.644963348,0.156022786,Stable
peak8480,-0.644946719,0.252492322,Stable
peak23074,-0.644946719,0.252492322,Stable
peak59370,-0.644946455,0.187602939,Stable
peak40018,-0.64478669,0.148024085,Stable
peak374,-0.6447697,0.236026081,Stable
peak2013,-0.644742481,0.220560578,Stable
peak51732,-0.644647014,0.20599902,Stable
peak34419,-0.644629603,0.311649337,Stable
peak20164,-0.644613752,0.289639954,Stable
peak43374,-0.64460194,0.286864215,Stable
peak26866,-0.644599402,0.183742743,Stable
peak30767,-0.644557414,0.196249652,Stable
peak15224,-0.644554415,0.239832736,Stable
peak42448,-0.644552887,0.326805905,Stable
peak1912,-0.644516761,0.334680437,Stable
peak35555,-0.644456472,0.196856692,Stable
peak21340,-0.644435353,0.27336973,Stable
peak17135,-0.644373356,0.199292242,Stable
peak26433,-0.644357309,0.250774085,Stable
peak72847,-0.644263244,0.285770447,Stable
peak48406,-0.644257002,0.290519073,Stable
peak60508,-0.644231239,0.118249996,Stable
peak40845,-0.64422617,0.283095822,Stable
peak74010,-0.64422617,0.283095822,Stable
peak28575,-0.644223968,0.297273272,Stable
peak9588,-0.644223231,0.219415358,Stable
peak26564,-0.644207387,0.121180648,Stable
peak65559,-0.644152174,0.124644011,Stable
peak66487,-0.644074223,0.181242847,Stable
peak39475,-0.64407008,0.246433517,Stable
peak32913,-0.643994999,0.243374888,Stable
peak50665,-0.643967371,0.238603805,Stable
peak50893,-0.643955385,0.211164301,Stable
peak26507,-0.643813203,0.220397738,Stable
peak15807,-0.643725288,0.133447345,Stable
peak25147,-0.64370076,0.261797429,Stable
peak5010,-0.643687655,0.265016216,Stable
peak109,-0.643648301,0.260421292,Stable
peak1540,-0.643648301,0.260421292,Stable
peak55918,-0.643618758,0.270143599,Stable
peak43190,-0.643585567,0.066814158,Stable
peak69531,-0.643516961,0.245617397,Stable
peak55283,-0.643497186,0.234834117,Stable
peak56819,-0.643493841,0.240444319,Stable
peak71370,-0.643493841,0.240444319,Stable
peak58693,-0.643483621,0.2368344,Stable
peak6344,-0.643379602,0.285840011,Stable
peak9112,-0.643289462,0.296567119,Stable
peak28764,-0.643279474,0.074858391,Stable
peak58036,-0.643202298,0.291732832,Stable
peak62592,-0.643175431,0.13907763,Stable
peak40718,-0.643174135,0.256852372,Stable
peak30643,-0.643112086,0.23907161,Stable
peak54273,-0.643112086,0.23907161,Stable
peak14988,-0.643090741,0.311756174,Stable
peak24876,-0.643064305,0.302639856,Stable
peak58079,-0.643064305,0.302639856,Stable
peak11437,-0.643024123,0.257845919,Stable
peak50825,-0.643024123,0.257845919,Stable
peak66756,-0.643024123,0.257845919,Stable
peak26105,-0.643014536,0.286577321,Stable
peak34137,-0.642958666,0.269301692,Stable
peak58871,-0.642867256,0.25965988,Stable
peak69819,-0.642788324,0.232365998,Stable
peak8970,-0.642777115,0.134559265,Stable
peak7613,-0.642671563,0.133166218,Stable
peak60007,-0.642611836,0.126680834,Stable
peak29396,-0.642598408,0.237984849,Stable
peak73854,-0.642592138,0.182864303,Stable
peak50864,-0.642589333,0.22295484,Stable
peak48328,-0.642587169,0.097191365,Stable
peak23173,-0.642556883,0.326468901,Stable
peak72328,-0.642542838,0.191039041,Stable
peak32256,-0.642509078,0.251877707,Stable
peak24398,-0.642483816,0.220794209,Stable
peak43529,-0.642454724,0.182493673,Stable
peak33764,-0.642278243,0.317635056,Stable
peak60980,-0.642278243,0.317635056,Stable
peak56026,-0.642277447,0.325648118,Stable
peak28710,-0.642139177,0.235551589,Stable
peak45966,-0.642130773,0.229739356,Stable
peak51424,-0.642014534,0.171354912,Stable
peak40703,-0.641991921,0.284384772,Stable
peak40582,-0.641978608,0.302078456,Stable
peak73152,-0.64194327,0.193535445,Stable
peak2479,-0.641913833,0.178335521,Stable
peak55504,-0.641837742,0.139164962,Stable
peak74130,-0.641825289,0.234587168,Stable
peak66377,-0.641821324,0.105004347,Stable
peak26844,-0.641675875,0.245862379,Stable
peak14233,-0.641652525,0.27695836,Stable
peak6526,-0.641643904,0.242183519,Stable
peak15575,-0.641634807,0.221388853,Stable
peak22392,-0.64163479,0.176254665,Stable
peak62943,-0.641609297,0.27274821,Stable
peak51926,-0.641578666,0.204556604,Stable
peak7439,-0.641573649,0.13240483,Stable
peak69060,-0.641568229,0.316403221,Stable
peak56920,-0.641536226,0.24005733,Stable
peak50753,-0.641524455,0.091922928,Stable
peak30503,-0.641470041,0.082176749,Stable
peak39551,-0.641374387,0.437651616,Stable
peak72866,-0.641354768,0.184254185,Stable
peak69364,-0.64134026,0.287640245,Stable
peak73974,-0.641330222,0.112594378,Stable
peak239,-0.641303926,0.305553131,Stable
peak17880,-0.641212099,0.205997674,Stable
peak15880,-0.6411962,0.224768437,Stable
peak24457,-0.64119056,0.066223738,Stable
peak11041,-0.641173809,0.235936221,Stable
peak22124,-0.64117267,0.170992407,Stable
peak57643,-0.641162288,0.257789981,Stable
peak1296,-0.641155166,0.102693729,Stable
peak26694,-0.641136841,0.14701562,Stable
peak10736,-0.641014106,0.211075393,Stable
peak71265,-0.640956462,0.094827022,Stable
peak71583,-0.640926023,0.162080524,Stable
peak23519,-0.640922129,0.025865772,Loss
peak49762,-0.64090846,0.348947089,Stable
peak40941,-0.640880721,0.297500485,Stable
peak60594,-0.640862593,0.235155359,Stable
peak12351,-0.640845933,0.121606977,Stable
peak45721,-0.640840762,0.312090686,Stable
peak8849,-0.640797277,0.133689986,Stable
peak59366,-0.640642818,0.288687575,Stable
peak37856,-0.640536409,0.266152419,Stable
peak63343,-0.640381899,0.223481513,Stable
peak59338,-0.640367723,0.177573117,Stable
peak47161,-0.640366342,0.26596912,Stable
peak49468,-0.64032776,0.263963551,Stable
peak49372,-0.64029072,0.284958375,Stable
peak38318,-0.640289818,0.317942212,Stable
peak25588,-0.640226683,0.285713339,Stable
peak11985,-0.64020626,0.087163137,Stable
peak66129,-0.640200913,0.299774859,Stable
peak67137,-0.640200161,0.288460726,Stable
peak26645,-0.640174907,0.101305454,Stable
peak1702,-0.640098452,0.194893747,Stable
peak65010,-0.640095356,0.251869561,Stable
peak63893,-0.640088263,0.239534338,Stable
peak50978,-0.640044123,0.232946823,Stable
peak29130,-0.640002637,0.227794431,Stable
peak16187,-0.639979437,0.251675603,Stable
peak70608,-0.639974599,0.224096924,Stable
peak58205,-0.639969527,0.221891278,Stable
peak39309,-0.639950663,0.335498348,Stable
peak32758,-0.639928593,0.154681787,Stable
peak48999,-0.639807066,0.313009914,Stable
peak34569,-0.639775359,0.17080298,Stable
peak22335,-0.639752308,0.316822346,Stable
peak47519,-0.639733743,0.31382281,Stable
peak28318,-0.639706741,0.053778469,Stable
peak58186,-0.639604312,0.252142885,Stable
peak28163,-0.639564708,0.191671756,Stable
peak72946,-0.639529665,0.123747858,Stable
peak32391,-0.639465397,0.221953075,Stable
peak38943,-0.639465397,0.221953075,Stable
peak13570,-0.639419863,0.179179025,Stable
peak48171,-0.639389128,0.244145502,Stable
peak52302,-0.63925342,0.193258127,Stable
peak34989,-0.639237164,0.223772382,Stable
peak44473,-0.639182726,0.296644679,Stable
peak27579,-0.639168326,0.318792245,Stable
peak66227,-0.639163879,0.104386073,Stable
peak37955,-0.639149034,0.149623076,Stable
peak16312,-0.639141188,0.275816783,Stable
peak27749,-0.639073753,0.287048974,Stable
peak15965,-0.639065995,0.27188864,Stable
peak70245,-0.639065995,0.27188864,Stable
peak3132,-0.639061806,0.325345901,Stable
